"eventID","higherGeography","verbatimLocality","site","locality","year","eventDate","minimumDepthinMeters","maximumDepthinMeters","samplingProtocol","samplingEffort","sampleSizeValue","decimalLongitude","decimalLatitude","geodeticDatum","Country","countryCode"
"188","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_engenho_2011_video7","BrazilianCoast","engenho","ilhasc_norte","engenho",2011,2011-04-01,8.00666666666667,8.00666666666667,"video plot",12,2,NA,NA,"decimal degrees","Brazil","BR"
"189","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_engenho_2011_video8","BrazilianCoast","engenho","ilhasc_norte","engenho",2011,2011-02-17,6,6,"video plot",12,2,NA,NA,"decimal degrees","Brazil","BR"
"190","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_engenho_2011_video9","BrazilianCoast","engenho","ilhasc_norte","engenho",2011,2011-02-17,5.5,5.5,"video plot",12,2,NA,NA,"decimal degrees","Brazil","BR"
"191","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video1","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-02-21,12.1222222222222,12.1222222222222,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"192","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video10","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-02-16,5.70454545454546,5.70454545454546,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"193","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video11","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-03-14,5.30384615384615,5.30384615384615,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"194","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video12","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-04-05,4.55,4.55,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"195","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video13","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-04-05,11.1,11.1,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"196","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video14","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-04-11,10.6,10.6,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"197","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video15","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-04-05,10.6,10.6,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"198","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video2","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-02-28,11.5166666666667,11.5166666666667,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"199","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video3","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-02-09,10.6689655172414,10.6689655172414,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"200","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video4","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-02-03,12.6,12.6,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"201","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video5","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-02-22,9.40618556701031,9.40618556701031,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"202","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video6","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-03-03,8.628125,8.628125,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"203","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video7","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-02-05,5.23387096774194,5.23387096774194,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"204","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video8","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-02-03,6.6,6.6,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"205","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_dagua_2011_video9","BrazilianCoast","saco_d'agua","ilhasc_norte","saco_dagua",2011,2011-02-12,5.65384615384615,5.65384615384615,"video plot",15,2,NA,NA,"decimal degrees","Brazil","BR"
"206","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_do_vidal_2010_video1","BrazilianCoast","saco_do_vidal","ilhasc_norte","saco_do_vidal",2010,2010-03-13,9.79117647058824,9.79117647058824,"video plot",4,2,NA,NA,"decimal degrees","Brazil","BR"
"207","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_do_vidal_2010_video2","BrazilianCoast","saco_do_vidal","ilhasc_norte","saco_do_vidal",2010,2010-02-10,9.7974025974026,9.7974025974026,"video plot",4,2,NA,NA,"decimal degrees","Brazil","BR"
"208","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_do_vidal_2010_video3","BrazilianCoast","saco_do_vidal","ilhasc_norte","saco_do_vidal",2010,2010-02-03,4.5,4.5,"video plot",4,2,NA,NA,"decimal degrees","Brazil","BR"
"209","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_saco_do_vidal_2010_video4","BrazilianCoast","saco_do_vidal","ilhasc_norte","saco_do_vidal",2010,2010-03-11,4.33728813559322,4.33728813559322,"video plot",4,2,NA,NA,"decimal degrees","Brazil","BR"
"210","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2009_video1","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2009,2009-12-11,4,4,"video plot",1,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"211","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2010_video1","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2010,2010-03-03,8.61783783783784,8.61783783783784,"video plot",8,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"212","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2010_video2","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2010,2010-02-05,5.49457013574661,5.49457013574661,"video plot",8,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"213","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2010_video3","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2010,2010-02-06,5.646875,5.646875,"video plot",8,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"214","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2010_video4","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2010,2010-04-01,10,10,"video plot",8,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"215","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2010_video5","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2010,2010-04-01,10,10,"video plot",8,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"216","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2010_video6","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2010,2010-04-01,10,10,"video plot",8,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"217","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2010_video7","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2010,2010-04-01,8.8,8.8,"video plot",8,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"218","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2010_video8","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2010,2010-04-01,5.2,5.2,"video plot",8,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"219","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2011_video1","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2011,2011-02-02,6.66071428571429,6.66071428571429,"video plot",6,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"220","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2011_video2","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2011,2011-01-26,5.54025974025974,5.54025974025974,"video plot",6,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"221","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2011_video3","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2011,2011-04-08,8.68,8.68,"video plot",6,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"222","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2011_video5","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2011,2011-04-08,4.89117647058824,4.89117647058824,"video plot",6,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"223","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2011_video6","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2011,2011-04-08,4.27021276595745,4.27021276595745,"video plot",6,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"224","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_sul_xavier_ponta_sul_2011_video7","BrazilianCoast","xavier","ilhasc_sul","xavier_ponta_sul",2011,2011-04-08,4.4,4.4,"video plot",6,2,-48.387576,-27.603507,"decimal degrees","Brazil","BR"
"225","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:manuel_luis_ana_cristina_2013_video1","BrazilianCoast","anacris","manuel_luis","ana_cristina",2013,2013-04-18,11.1860215053763,11.1860215053763,"video plot",5,2,-44.264283,-0.869867,"decimal degrees","Brazil","BR"
"226","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:manuel_luis_ana_cristina_2013_video2","BrazilianCoast","anacris","manuel_luis","ana_cristina",2013,2013-04-17,11.3597122302158,11.3597122302158,"video plot",5,2,-44.264283,-0.869867,"decimal degrees","Brazil","BR"
"227","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:manuel_luis_ana_cristina_2013_video3","BrazilianCoast","anacris","manuel_luis","ana_cristina",2013,2013-04-17,8.71428571428571,8.71428571428571,"video plot",5,2,-44.264283,-0.869867,"decimal degrees","Brazil","BR"
"228","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:manuel_luis_ana_cristina_2013_video4","BrazilianCoast","anacris","manuel_luis","ana_cristina",2013,2013-04-17,18,18,"video plot",5,2,-44.264283,-0.869867,"decimal degrees","Brazil","BR"
"229","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:manuel_luis_ana_cristina_2013_video5","BrazilianCoast","anacris","manuel_luis","ana_cristina",2013,2013-04-17,18,18,"video plot",5,2,-44.264283,-0.869867,"decimal degrees","Brazil","BR"
"230","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:manuel_luis_basil_2013_video1","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,25.3328571428571,25.3328571428571,"video plot",1,2,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"231","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_video1","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,13,13,"video plot",8,2,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"232","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_video2","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,13,13,"video plot",8,2,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"233","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_video3","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,13,13,"video plot",8,2,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"234","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_video5","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,13,13,"video plot",8,2,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"235","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_video6","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,13,13,"video plot",8,2,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"236","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_video7","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,13,13,"video plot",8,2,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"237","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_video8","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,13,13,"video plot",8,2,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"238","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_video9","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,13,13,"video plot",8,2,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"239","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_video1","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,12.5,12.5,"video plot",12,2,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"240","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_video10","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,12.5,12.5,"video plot",12,2,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"241","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_video11","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,12.5,12.5,"video plot",12,2,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"242","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_video12","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,12.5,12.5,"video plot",12,2,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"243","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_video13","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,12.5,12.5,"video plot",12,2,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"244","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_video2","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,12.5,12.5,"video plot",12,2,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"245","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_video3","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,12.5,12.5,"video plot",12,2,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"246","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_video4","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,12.5,12.5,"video plot",12,2,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"247","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_video5","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,12.5,12.5,"video plot",12,2,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"248","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_video6","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,12.5,12.5,"video plot",12,2,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"249","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_video7","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,12.5,12.5,"video plot",12,2,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"250","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_video8","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,12.5,12.5,"video plot",12,2,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"251","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_maracajau_2011_video1","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-10-16,2,2,"video plot",5,2,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"252","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_maracajau_2011_video2","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-10-17,2,2,"video plot",5,2,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"253","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_maracajau_2011_video3","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-10-16,2,2,"video plot",5,2,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"254","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_maracajau_2011_video4","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-10-16,2,2,"video plot",5,2,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"255","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_maracajau_2011_video5","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-10-18,2,2,"video plot",5,2,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"256","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_video1","BrazilianCoast","parrachos","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.75,1.75,"video plot",10,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"257","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_video10","BrazilianCoast","parrachos","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.75,1.75,"video plot",10,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"258","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_video2","BrazilianCoast","parrachos","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.75,1.75,"video plot",10,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"259","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_video3","BrazilianCoast","parrachos","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.75,1.75,"video plot",10,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"260","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_video4","BrazilianCoast","parrachos","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.75,1.75,"video plot",10,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"261","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_video5","BrazilianCoast","parrachos","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.75,1.75,"video plot",10,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"262","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_video6","BrazilianCoast","parrachos","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.75,1.75,"video plot",10,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"263","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_video7","BrazilianCoast","parrachos","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.75,1.75,"video plot",10,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"264","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_video8","BrazilianCoast","parrachos","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.75,1.75,"video plot",10,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"265","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_video9","BrazilianCoast","parrachos","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.75,1.75,"video plot",10,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"266","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_barreirinha_2011_video1","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2011,2011-10-15,12.5,12.5,"video plot",5,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"267","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_barreirinha_2011_video2","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2011,2011-10-14,12.5,12.5,"video plot",5,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"268","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_barreirinha_2011_video3","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2011,2011-10-14,12.5,12.5,"video plot",5,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"269","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_barreirinha_2011_video4","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2011,2011-10-15,12.5,12.5,"video plot",5,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"270","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_barreirinha_2011_video5","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2011,2011-10-15,12.5,12.5,"video plot",5,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"271","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_barreirinha_2013_video2","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-23,12.5,12.5,"video plot",7,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"272","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_barreirinha_2013_video3","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-23,12.5,12.5,"video plot",7,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"273","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_barreirinha_2013_video4","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-23,12.5,12.5,"video plot",7,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"274","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_barreirinha_2013_video5","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-23,12.5,12.5,"video plot",7,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"275","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_barreirinha_2013_video6","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-23,12.5,12.5,"video plot",7,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"276","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_barreirinha_2013_video7","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-23,12.5,12.5,"video plot",7,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"277","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_barreirinha_2013_video8","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-23,12.5,12.5,"video plot",7,2,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"278","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_video1","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,12.5,12.5,"video plot",9,2,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
