eventID,higherGeographyID,locationID,verbatimLocality,locality,eventYear,eventDate,minimumDepthinMeters,maximumDepthinMeters,samplingProtocol,samplingEffort,sampleSizeValue,decimalLongitude,decimalLatitude,geodeticDatum,Country,countryCode
220,BR:SISBIOTA-MAR:noronha_sueste_2011_Video1,BrazilianIslands,noronha,sueste,sueste,2011,2011-10-07,1,7,photoquadrats,5,0.0625,-32.422785,-3.86684,decimal degrees,Brazil,BR
221,BR:SISBIOTA-MAR:noronha_sueste_2011_Video2,BrazilianIslands,noronha,sueste,sueste,2011,2011-10-08,1,7,photoquadrats,5,0.0625,-32.422785,-3.86684,decimal degrees,Brazil,BR
222,BR:SISBIOTA-MAR:noronha_sueste_2011_Video3,BrazilianIslands,noronha,sueste,sueste,2011,2011-10-08,1,7,photoquadrats,5,0.0625,-32.422785,-3.86684,decimal degrees,Brazil,BR
223,BR:SISBIOTA-MAR:noronha_sueste_2011_Video4,BrazilianIslands,noronha,sueste,sueste,2011,2011-10-08,1,7,photoquadrats,5,0.0625,-32.422785,-3.86684,decimal degrees,Brazil,BR
224,BR:SISBIOTA-MAR:noronha_sueste_2011_Video5,BrazilianIslands,noronha,sueste,sueste,2011,2011-10-08,1,7,photoquadrats,5,0.0625,-32.422785,-3.86684,decimal degrees,Brazil,BR
225,BR:SISBIOTA-MAR:noronha_sueste_2011_Video6,BrazilianIslands,noronha,sueste,sueste,2011,2011-10-08,1,7,photoquadrats,5,0.0625,-32.422785,-3.86684,decimal degrees,Brazil,BR
226,BR:SISBIOTA-MAR:noronha_sueste_2011_Video7,BrazilianIslands,noronha,sueste,sueste,2011,2011-10-07,1,7,photoquadrats,5,0.0625,-32.422785,-3.86684,decimal degrees,Brazil,BR
227,BR:SISBIOTA-MAR:rgnor_natal_batente_das_agulhas_2013_Video1,BrazilianCoast,rgnor_natal,batente_das_agulhas,batente_das_agulhas,2013,2013-03-26,8,15,photoquadrats,5,0.0625,-35.0725,-5.56435,decimal degrees,Brazil,BR
228,BR:SISBIOTA-MAR:rgnor_natal_batente_das_agulhas_2013_Video2,BrazilianCoast,rgnor_natal,batente_das_agulhas,batente_das_agulhas,2013,2013-03-26,8,15,photoquadrats,5,0.0625,-35.0725,-5.56435,decimal degrees,Brazil,BR
229,BR:SISBIOTA-MAR:rgnor_natal_batente_das_agulhas_2013_Video4,BrazilianCoast,rgnor_natal,batente_das_agulhas,batente_das_agulhas,2013,2013-03-26,8,15,photoquadrats,5,0.0625,-35.0725,-5.56435,decimal degrees,Brazil,BR
230,BR:SISBIOTA-MAR:rgnor_natal_batente_das_agulhas_2013_Video5,BrazilianCoast,rgnor_natal,batente_das_agulhas,batente_das_agulhas,2013,2013-03-26,8,15,photoquadrats,5,0.0625,-35.0725,-5.56435,decimal degrees,Brazil,BR
231,BR:SISBIOTA-MAR:rgnor_natal_batente_das_agulhas_2013_Video6,BrazilianCoast,rgnor_natal,batente_das_agulhas,batente_das_agulhas,2013,2013-03-26,8,15,photoquadrats,5,0.0625,-35.0725,-5.56435,decimal degrees,Brazil,BR
232,BR:SISBIOTA-MAR:rgnor_natal_batente_das_agulhas_2013_Video7,BrazilianCoast,rgnor_natal,batente_das_agulhas,batente_das_agulhas,2013,2013-03-26,8,15,photoquadrats,5,0.0625,-35.0725,-5.56435,decimal degrees,Brazil,BR
233,BR:SISBIOTA-MAR:rgnor_natal_batente_das_agulhas_2013_Video8,BrazilianCoast,rgnor_natal,batente_das_agulhas,batente_das_agulhas,2013,2013-03-26,8,15,photoquadrats,5,0.0625,-35.0725,-5.56435,decimal degrees,Brazil,BR
234,BR:SISBIOTA-MAR:rgnor_natal_batente_das_agulhas_2013_Video9,BrazilianCoast,rgnor_natal,batente_das_agulhas,batente_das_agulhas,2013,2013-03-26,8,15,photoquadrats,5,0.0625,-35.0725,-5.56435,decimal degrees,Brazil,BR
235,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video1,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
236,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video10,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
237,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video11,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
238,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video12,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
239,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video13,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
240,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video14,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
241,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video2,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
242,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video3,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
243,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video4,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
244,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video5,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
245,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video6,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
246,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video7,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
247,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video8,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
248,BR:SISBIOTA-MAR:rgnor_natal_pedra_do_silva_2013_Video9,BrazilianCoast,rgnor_natal,pedra_do_silva,pedra_do_silva,2013,NA,8,15,photoquadrats,5,0.0625,-35.090067,-5.564467,decimal degrees,Brazil,BR
249,BR:SISBIOTA-MAR:rgnor_parrachos_maracajau_2011_Video1,BrazilianCoast,rgnor_parrachos,maracajau,maracajau,2011,2011-10-16,1,7,photoquadrats,5,0.0625,-35.258986,-5.394114,decimal degrees,Brazil,BR
250,BR:SISBIOTA-MAR:rgnor_parrachos_maracajau_2011_Video2,BrazilianCoast,rgnor_parrachos,maracajau,maracajau,2011,2011-10-16,1,7,photoquadrats,5,0.0625,-35.258986,-5.394114,decimal degrees,Brazil,BR
251,BR:SISBIOTA-MAR:rgnor_parrachos_maracajau_2011_Video3,BrazilianCoast,rgnor_parrachos,maracajau,maracajau,2011,2011-10-16,1,7,photoquadrats,5,0.0625,-35.258986,-5.394114,decimal degrees,Brazil,BR
252,BR:SISBIOTA-MAR:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_Video10,BrazilianCoast,rgnor_parrachos,parrachos_de_rio_do_fogo,parrachos_de_rio_do_fogo,2013,2013-03-29,1,7,photoquadrats,5,0.0625,-35.363432,-5.262117,decimal degrees,Brazil,BR
253,BR:SISBIOTA-MAR:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_Video2,BrazilianCoast,rgnor_parrachos,parrachos_de_rio_do_fogo,parrachos_de_rio_do_fogo,2013,2013-03-29,1,7,photoquadrats,5,0.0625,-35.363432,-5.262117,decimal degrees,Brazil,BR
254,BR:SISBIOTA-MAR:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_Video3,BrazilianCoast,rgnor_parrachos,parrachos_de_rio_do_fogo,parrachos_de_rio_do_fogo,2013,2013-03-29,1,7,photoquadrats,5,0.0625,-35.363432,-5.262117,decimal degrees,Brazil,BR
255,BR:SISBIOTA-MAR:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_Video4,BrazilianCoast,rgnor_parrachos,parrachos_de_rio_do_fogo,parrachos_de_rio_do_fogo,2013,2013-03-29,1,7,photoquadrats,5,0.0625,-35.363432,-5.262117,decimal degrees,Brazil,BR
256,BR:SISBIOTA-MAR:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_Video6,BrazilianCoast,rgnor_parrachos,parrachos_de_rio_do_fogo,parrachos_de_rio_do_fogo,2013,2013-03-29,1,7,photoquadrats,5,0.0625,-35.363432,-5.262117,decimal degrees,Brazil,BR
257,BR:SISBIOTA-MAR:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_Video7,BrazilianCoast,rgnor_parrachos,parrachos_de_rio_do_fogo,parrachos_de_rio_do_fogo,2013,2013-03-29,1,7,photoquadrats,5,0.0625,-35.363432,-5.262117,decimal degrees,Brazil,BR
258,BR:SISBIOTA-MAR:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_Video8,BrazilianCoast,rgnor_parrachos,parrachos_de_rio_do_fogo,parrachos_de_rio_do_fogo,2013,2013-03-29,1,7,photoquadrats,5,0.0625,-35.363432,-5.262117,decimal degrees,Brazil,BR
259,BR:SISBIOTA-MAR:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_Video9,BrazilianCoast,rgnor_parrachos,parrachos_de_rio_do_fogo,parrachos_de_rio_do_fogo,2013,2013-03-29,1,7,photoquadrats,5,0.0625,-35.363432,-5.262117,decimal degrees,Brazil,BR
260,BR:SISBIOTA-MAR:rocas_ancoras_2010_Video1,BrazilianIslands,rocas,ancoras,ancoras,2010,2010-01-29,1,7,photoquadrats,5,0.0625,-33.80355,-3.875172222,decimal degrees,Brazil,BR
261,BR:SISBIOTA-MAR:rocas_ancoras_2010_Video2,BrazilianIslands,rocas,ancoras,ancoras,2010,2010-01-29,1,7,photoquadrats,5,0.0625,-33.80355,-3.875172222,decimal degrees,Brazil,BR
262,BR:SISBIOTA-MAR:rocas_ancoras_2010_Video3,BrazilianIslands,rocas,ancoras,ancoras,2010,2010-01-27,1,7,photoquadrats,5,0.0625,-33.80355,-3.875172222,decimal degrees,Brazil,BR
263,BR:SISBIOTA-MAR:rocas_ancoras_2010_Video4,BrazilianIslands,rocas,ancoras,ancoras,2010,2010-01-27,1,7,photoquadrats,5,0.0625,-33.80355,-3.875172222,decimal degrees,Brazil,BR
264,BR:SISBIOTA-MAR:rocas_ancoras_2010_Video5,BrazilianIslands,rocas,ancoras,ancoras,2010,2010-01-27,1,7,photoquadrats,5,0.0625,-33.80355,-3.875172222,decimal degrees,Brazil,BR
265,BR:SISBIOTA-MAR:rocas_falsa_barreta_2012_Video1,BrazilianIslands,rocas,falsa_barreta,falsa_barreta,2012,2012-01-25,1,7,photoquadrats,5,0.0625,-33.81884444,-3.860347222,decimal degrees,Brazil,BR
266,BR:SISBIOTA-MAR:rocas_falsa_barreta_2012_Video2,BrazilianIslands,rocas,falsa_barreta,falsa_barreta,2012,2012-01-25,1,7,photoquadrats,5,0.0625,-33.81884444,-3.860347222,decimal degrees,Brazil,BR
267,BR:SISBIOTA-MAR:rocas_falsa_barreta_2012_Video3,BrazilianIslands,rocas,falsa_barreta,falsa_barreta,2012,2012-01-23,1,7,photoquadrats,5,0.0625,-33.81884444,-3.860347222,decimal degrees,Brazil,BR
268,BR:SISBIOTA-MAR:rocas_falsa_barreta_2012_Video4,BrazilianIslands,rocas,falsa_barreta,falsa_barreta,2012,2012-01-23,1,7,photoquadrats,5,0.0625,-33.81884444,-3.860347222,decimal degrees,Brazil,BR
269,BR:SISBIOTA-MAR:rocas_falsa_barreta_2012_Video5,BrazilianIslands,rocas,falsa_barreta,falsa_barreta,2012,2012-01-23,1,7,photoquadrats,5,0.0625,-33.81884444,-3.860347222,decimal degrees,Brazil,BR
270,BR:SISBIOTA-MAR:rocas_falsa_barreta_2012_Video6,BrazilianIslands,rocas,falsa_barreta,falsa_barreta,2012,2012-01-23,1,7,photoquadrats,5,0.0625,-33.81884444,-3.860347222,decimal degrees,Brazil,BR
271,BR:SISBIOTA-MAR:rocas_piscina_das_rocas_2010_Video1,BrazilianIslands,rocas,piscina_das_rocas,piscina_das_rocas,2010,2010-02-08,1,7,photoquadrats,5,0.0625,-33.79191111,-3.86895,decimal degrees,Brazil,BR
272,BR:SISBIOTA-MAR:rocas_piscina_das_rocas_2010_Video2,BrazilianIslands,rocas,piscina_das_rocas,piscina_das_rocas,2010,2010-02-08,1,7,photoquadrats,5,0.0625,-33.79191111,-3.86895,decimal degrees,Brazil,BR
273,BR:SISBIOTA-MAR:rocas_piscina_das_rocas_2010_Video3,BrazilianIslands,rocas,piscina_das_rocas,piscina_das_rocas,2010,2010-02-08,1,7,photoquadrats,5,0.0625,-33.79191111,-3.86895,decimal degrees,Brazil,BR
274,BR:SISBIOTA-MAR:rocas_piscina_das_rocas_2010_Video4,BrazilianIslands,rocas,piscina_das_rocas,piscina_das_rocas,2010,2010-02-08,1,7,photoquadrats,5,0.0625,-33.79191111,-3.86895,decimal degrees,Brazil,BR
275,BR:SISBIOTA-MAR:rocas_piscina_das_rocas_2010_Video5,BrazilianIslands,rocas,piscina_das_rocas,piscina_das_rocas,2010,2010-02-08,1,7,photoquadrats,5,0.0625,-33.79191111,-3.86895,decimal degrees,Brazil,BR
276,BR:SISBIOTA-MAR:rocas_podes_crer_2010_Video1,BrazilianIslands,rocas,podes_crer,podes_crer,2010,2010-01-27,1,7,photoquadrats,5,0.0625,-33.81225833,-3.872955556,decimal degrees,Brazil,BR
277,BR:SISBIOTA-MAR:rocas_podes_crer_2010_Video2,BrazilianIslands,rocas,podes_crer,podes_crer,2010,2010-01-27,1,7,photoquadrats,5,0.0625,-33.81225833,-3.872955556,decimal degrees,Brazil,BR
278,BR:SISBIOTA-MAR:rocas_podes_crer_2010_Video3,BrazilianIslands,rocas,podes_crer,podes_crer,2010,2010-01-27,1,7,photoquadrats,5,0.0625,-33.81225833,-3.872955556,decimal degrees,Brazil,BR
279,BR:SISBIOTA-MAR:rocas_podes_crer_2010_Video4,BrazilianIslands,rocas,podes_crer,podes_crer,2010,2010-01-26,1,7,photoquadrats,5,0.0625,-33.81225833,-3.872955556,decimal degrees,Brazil,BR
280,BR:SISBIOTA-MAR:rocas_podes_crer_2010_Video5,BrazilianIslands,rocas,podes_crer,podes_crer,2010,2010-01-26,1,7,photoquadrats,5,0.0625,-33.81225833,-3.872955556,decimal degrees,Brazil,BR
281,BR:SISBIOTA-MAR:rocas_salao_2010_Video1,BrazilianIslands,rocas,salao,salao,2010,2010-01-28,8,15,photoquadrats,5,0.0625,-33.80944167,-3.874725,decimal degrees,Brazil,BR
282,BR:SISBIOTA-MAR:rocas_salao_2010_Video2,BrazilianIslands,rocas,salao,salao,2010,2010-01-28,8,15,photoquadrats,5,0.0625,-33.80944167,-3.874725,decimal degrees,Brazil,BR
283,BR:SISBIOTA-MAR:rocas_salao_2010_Video3,BrazilianIslands,rocas,salao,salao,2010,2010-01-28,8,15,photoquadrats,5,0.0625,-33.80944167,-3.874725,decimal degrees,Brazil,BR
284,BR:SISBIOTA-MAR:rocas_salao_2010_Video4,BrazilianIslands,rocas,salao,salao,2010,2010-01-28,8,15,photoquadrats,5,0.0625,-33.80944167,-3.874725,decimal degrees,Brazil,BR
285,BR:SISBIOTA-MAR:rocas_tartarugas_2010_Video1,BrazilianIslands,rocas,tartarugas,tartarugas,2010,2010-01-24,1,7,photoquadrats,5,0.0625,-33.80944167,-3.872986111,decimal degrees,Brazil,BR
286,BR:SISBIOTA-MAR:rocas_tartarugas_2010_Video2,BrazilianIslands,rocas,tartarugas,tartarugas,2010,2010-01-23,1,7,photoquadrats,5,0.0625,-33.80944167,-3.872986111,decimal degrees,Brazil,BR
287,BR:SISBIOTA-MAR:rocas_tartarugas_2010_Video3,BrazilianIslands,rocas,tartarugas,tartarugas,2010,2010-01-25,1,7,photoquadrats,5,0.0625,-33.80944167,-3.872986111,decimal degrees,Brazil,BR
288,BR:SISBIOTA-MAR:rocas_tartarugas_2010_Video4,BrazilianIslands,rocas,tartarugas,tartarugas,2010,2010-01-25,1,7,photoquadrats,5,0.0625,-33.80944167,-3.872986111,decimal degrees,Brazil,BR
289,BR:SISBIOTA-MAR:rocas_tartarugas_2010_Video5,BrazilianIslands,rocas,tartarugas,tartarugas,2010,2010-01-25,1,7,photoquadrats,5,0.0625,-33.80944167,-3.872986111,decimal degrees,Brazil,BR
290,BR:SISBIOTA-MAR:trindade_calheta_2012_Video1,BrazilianIslands,trindade,calheta,calheta,2012,2012-06-18,8,15,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
291,BR:SISBIOTA-MAR:trindade_calheta_2012_Video10,BrazilianIslands,trindade,calheta,calheta,2012,2012-07-21,1,7,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
292,BR:SISBIOTA-MAR:trindade_calheta_2012_Video11,BrazilianIslands,trindade,calheta,calheta,2012,2012-07-21,1,7,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
293,BR:SISBIOTA-MAR:trindade_calheta_2012_Video12,BrazilianIslands,trindade,calheta,calheta,2012,2012-07-21,1,7,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
294,BR:SISBIOTA-MAR:trindade_calheta_2012_Video13,BrazilianIslands,trindade,calheta,calheta,2012,2012-07-21,1,7,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
295,BR:SISBIOTA-MAR:trindade_calheta_2012_Video14,BrazilianIslands,trindade,calheta,calheta,2012,2012-07-21,1,7,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
296,BR:SISBIOTA-MAR:trindade_calheta_2012_Video15,BrazilianIslands,trindade,calheta,calheta,2012,2012-07-21,1,7,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
297,BR:SISBIOTA-MAR:trindade_calheta_2012_Video2,BrazilianIslands,trindade,calheta,calheta,2012,2012-06-18,8,15,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
298,BR:SISBIOTA-MAR:trindade_calheta_2012_Video29,BrazilianIslands,trindade,calheta,calheta,2012,2012-06-26,8,15,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
299,BR:SISBIOTA-MAR:trindade_calheta_2012_Video3,BrazilianIslands,trindade,calheta,calheta,2012,2012-07-03,4.5,11,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
300,BR:SISBIOTA-MAR:trindade_calheta_2012_Video30,BrazilianIslands,trindade,calheta,calheta,2012,2012-06-26,8,15,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
301,BR:SISBIOTA-MAR:trindade_calheta_2012_Video32,BrazilianIslands,trindade,calheta,calheta,2012,2012-06-26,8,15,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
302,BR:SISBIOTA-MAR:trindade_calheta_2012_Video33,BrazilianIslands,trindade,calheta,calheta,2012,2012-06-26,8,15,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
303,BR:SISBIOTA-MAR:trindade_calheta_2012_Video34,BrazilianIslands,trindade,calheta,calheta,2012,2012-06-26,8,15,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
304,BR:SISBIOTA-MAR:trindade_calheta_2012_Video35,BrazilianIslands,trindade,calheta,calheta,2012,2012-06-26,8,15,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
305,BR:SISBIOTA-MAR:trindade_calheta_2012_Video36,BrazilianIslands,trindade,calheta,calheta,2012,2012-06-26,8,15,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
306,BR:SISBIOTA-MAR:trindade_calheta_2012_Video4,BrazilianIslands,trindade,calheta,calheta,2012,2012-07-03,4.5,11,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
307,BR:SISBIOTA-MAR:trindade_calheta_2012_Video5,BrazilianIslands,trindade,calheta,calheta,2012,2012-07-03,4.5,11,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
308,BR:SISBIOTA-MAR:trindade_calheta_2012_Video6,BrazilianIslands,trindade,calheta,calheta,2012,2012-06-18,8,15,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
309,BR:SISBIOTA-MAR:trindade_calheta_2012_Video8,BrazilianIslands,trindade,calheta,calheta,2012,2012-07-21,1,7,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
310,BR:SISBIOTA-MAR:trindade_calheta_2012_Video9,BrazilianIslands,trindade,calheta,calheta,2012,2012-07-21,1,7,photoquadrats,5,0.0625,-29.310286,-20.507457,decimal degrees,Brazil,BR
311,BR:SISBIOTA-MAR:trindade_farilhoes_2012_,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-04,1,7,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
312,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video28,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-25,1,7,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
313,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video29,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-25,1,7,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
314,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video46,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-02,8,15,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
315,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video47,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-02,8,15,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
316,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video48,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-02,8,15,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
317,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video49,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-02,8,15,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
318,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video50,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-02,8,15,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
319,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video51,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-02,8,15,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
320,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video52,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-02,8,15,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
321,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video55,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-04,1,7,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
322,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video57,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-04,1,7,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
323,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video58,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-04,1,7,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
324,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video59,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-04,1,7,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
325,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video60,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-04,1,7,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
326,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video61,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-07-04,1,7,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
327,BR:SISBIOTA-MAR:trindade_farilhoes_2012_Video62,BrazilianIslands,trindade,farilhoes,farilhoes,2012,2012-08-14,8,15,photoquadrats,5,0.0625,-29.497889,-20.522617,decimal degrees,Brazil,BR
328,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video17,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-06-22,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
329,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video18,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-06-22,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
330,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video19,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-06-22,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
331,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video20,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-06-22,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
332,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video21,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-06-22,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
333,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video22,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-06-22,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
334,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video24,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-07-25,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
335,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video25,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-07-25,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
